t[d],dt[d],T[C]
3881.36649,2.487811558,104.5554546
3883.854301,2.487811558,104.5301207
3886.342113,2.487811558,104.504755
3888.829924,2.487811558,104.4793576
3891.317736,2.487811558,104.4539282
3893.805547,2.487811558,104.4284669
3896.293359,2.487811558,104.4029735
3898.78117,2.487811558,104.3774479
3901.268982,2.487811558,104.3518901
3903.756794,2.487811558,104.3263
3906.244605,2.487811558,104.3006776
3908.732417,2.487811558,104.2750228
3911.220228,2.487811558,104.2493357
3913.70804,2.487811558,104.2236162
3916.195851,2.487811558,104.1978643
3918.683663,2.487811558,104.1720799
3921.171474,2.487811558,104.1462631
3923.659286,2.487811558,104.1204139
3926.147098,2.487811558,104.0945324
3928.634909,2.487811558,104.0686184
3931.122721,2.487811558,104.042672
3933.610532,2.487811558,104.0166933
3936.098344,2.487811558,103.9906823
3938.586155,2.487811558,103.964639
3941.073967,2.487811558,103.9385634
3943.561778,2.487811558,103.9124556
3946.04959,2.487811558,103.8863156
3948.537402,2.487811558,103.8601435
3951.025213,2.487811558,103.8339393
3953.513025,2.487811558,103.807703
3956.000836,2.487811558,103.7814346
3958.488648,2.487811558,103.7551343
3960.976459,2.487811558,103.7288021
3963.464271,2.487811558,103.702438
3965.952083,2.487811558,103.676042
3968.439894,2.487811558,103.6496143
3970.927706,2.487811558,103.6231549
3973.415517,2.487811558,103.5966638
3975.903329,2.487811558,103.5701411
3978.39114,2.487811558,103.5435868
3980.878952,2.487811558,103.517001
3983.366763,2.487811558,103.4903837
3985.854575,2.487811558,103.4637351
3988.342387,2.487811558,103.4370551
3990.830198,2.487811558,103.4103439
3993.31801,2.487811558,103.3836014
3995.805821,2.487811558,103.3568278
3998.293633,2.487811558,103.3300231
4000.781444,2.487811558,103.3031873
4003.269256,2.487811558,103.2763205
4005.757067,2.487811558,103.2494228
4008.244879,2.487811558,103.2224943
4010.732691,2.487811558,103.195535
4013.220502,2.487811558,103.1685449
4015.708314,2.487811558,103.1415241
4018.196125,2.487811558,103.1144727
4020.683937,2.487811558,103.0873908
4023.171748,2.487811558,103.0602784
4025.65956,2.487811558,103.0331355
4028.147371,2.487811558,103.0059622
4030.635183,2.487811558,102.9787587
4033.122995,2.487811558,102.9515249
4035.610806,2.487811558,102.9242609
4038.098618,2.487811558,102.8969668
4040.586429,2.487811558,102.8696426
4043.074241,2.487811558,102.8422884
4045.562052,2.487811558,102.8149043
4048.049864,2.487811558,102.7874903
4050.537676,2.487811558,102.7600465
4053.025487,2.487811558,102.732573
4055.513299,2.487811558,102.7050698
4058.00111,2.487811558,102.6775369
4060.488922,2.487811558,102.6499745
4062.976733,2.487811558,102.6223826
4065.464545,2.487811558,102.5947613
4067.952356,2.487811558,102.5671106
4070.440168,2.487811558,102.5394305
4072.92798,2.487811558,102.5117213
4075.415791,2.487811558,102.4839828
4077.903603,2.487811558,102.4562153
4080.391414,2.487811558,102.4284187
4082.879226,2.487811558,102.4005931
4085.367037,2.487811558,102.3727385
4087.854849,2.487811558,102.3448551
4090.34266,2.487811558,102.3169429
4092.830472,2.487811558,102.289002
4095.318284,2.487811558,102.2610324
4097.806095,2.487811558,102.2330342
4100.293907,2.487811558,102.2050074
4102.781718,2.487811558,102.1769522
4105.26953,2.487811558,102.1488685
4107.757341,2.487811558,102.1207565
4110.245153,2.487811558,102.0926162
4112.732964,2.487811558,102.0644477
4115.220776,2.487811558,102.036251
4117.708588,2.487811558,102.0080262
4120.196399,2.487811558,101.9797733
4122.684211,2.487811558,101.9514925
4125.172022,2.487811558,101.9231838
4127.659834,2.487811558,101.8948473
4130.147645,2.487811558,101.8664829
4132.635457,2.487811558,101.8380909
4135.123268,2.487811558,101.8096712
4137.61108,2.487811558,101.7812239
4140.098892,2.487811558,101.752749
4142.586703,2.487811558,101.7242468
4145.074515,2.487811558,101.6957171
4147.562326,2.487811558,101.6671601
4150.050138,2.487811558,101.6385758
4152.537949,2.487811558,101.6099643
4155.025761,2.487811558,101.5813257
4157.513573,2.487811558,101.55266
4160.001384,2.487811558,101.5239673
4162.489196,2.487811558,101.4952476
4164.977007,2.487811558,101.4665011
4167.464819,2.487811558,101.4377277
4169.95263,2.487811558,101.4089276
4172.440442,2.487811558,101.3801008
4174.928253,2.487811558,101.3512474
4177.416065,2.487811558,101.3223674
4179.903877,2.487811558,101.2934609
4182.391688,2.487811558,101.264528
4184.8795,2.487811558,101.2355687
4187.367311,2.487811558,101.2065831
4189.855123,2.487811558,101.1775713
4192.342934,2.487811558,101.1485333
4194.830746,2.487811558,101.1194692
4197.318557,2.487811558,101.090379
4199.806369,2.487811558,101.0612629
4202.294181,2.487811558,101.0321208
4204.781992,2.487811558,101.0029529
4207.269804,2.487811558,100.9737592
4209.757615,2.487811558,100.9445398
4212.245427,2.487811558,100.9152947
4214.733238,2.487811558,100.886024
4217.22105,2.487811558,100.8567278
4219.708861,2.487811558,100.8274062
4222.196673,2.487811558,100.7980591
4224.684485,2.487811558,100.7686876
4227.172296,2.487811558,100.7392907
4229.660108,2.487811558,100.7098686
4232.147919,2.487811558,100.6804212
4234.635731,2.487811558,100.6509488
4237.123542,2.487811558,100.6214702
4239.611354,2.487811558,100.5919716
4242.099166,2.487811558,100.5624467
4244.586977,2.487811558,100.532895
4247.074789,2.487811558,100.503317
4249.5626,2.487811558,100.4737127
4252.050412,2.487811558,100.4440826
4254.538223,2.487811558,100.4144266
4257.026035,2.487811558,100.3847451
4259.513846,2.487811558,100.3550386
4262.001658,2.487811558,100.3253205
4264.48947,2.487811558,100.2955765
4266.977281,2.487811558,100.2658064
4269.465093,2.487811558,100.2360106
4271.952904,2.487811558,100.2061893
4274.440716,2.487811558,100.1763426
4276.928527,2.487811558,100.1464708
4279.416339,2.487811558,100.1165741
4281.90415,2.487811558,100.0866525
4284.391962,2.487811558,100.0567064
4286.879774,2.487811558,100.0267359
4289.367585,2.487811558,99.99674109
4291.855397,2.487811558,99.96672212
4294.343208,2.487811558,99.93667915
4296.83102,2.487811558,99.9066123
4299.318831,2.487811558,99.8765217
4301.806643,2.487811558,99.84640745
4304.294454,2.487811558,99.81627587
4306.782266,2.487811558,99.78610856
4309.270078,2.487811558,99.75593031
4311.757889,2.487811558,99.72571635
4314.245701,2.487811558,99.69548847
4316.733512,2.487811558,99.66523731
4319.221324,2.487811558,99.63496298
4321.709135,2.487811558,99.60466558
4324.196947,2.487811558,99.57434523
4326.684758,2.487811558,99.54400202
4329.17257,2.487811558,99.51363606
4331.660382,2.487811558,99.48324743
4334.148193,2.487811558,99.45283624
4336.636005,2.487811558,99.42241199
4339.123816,2.487811558,99.39194659
4341.611628,2.487811558,99.36148545
4344.099439,2.487811558,99.33098182
4346.587251,2.487811558,99.30047623
4349.075063,2.487811558,99.26993938
4351.562874,2.487811558,99.23938008
4354.050686,2.487811558,99.20879842
4356.538497,2.487811558,99.17819454
4359.026309,2.487811558,99.14755953
4361.51412,2.487811558,99.11692054
4364.001932,2.487811558,99.08625377
4366.489743,2.487811558,99.05554282
4368.977555,2.487811558,99.02483838
4371.465367,2.487811558,98.99411252
4373.953178,2.487811558,98.96336511
4376.44099,2.487811558,98.93259578
4378.928801,2.487811558,98.90180461
4381.416613,2.487811558,98.87099173
4383.904424,2.487811558,98.84015725
4386.392236,2.487811558,98.80930129
4388.880047,2.487811558,98.77842394
4391.367859,2.487811558,98.74752531
4393.855671,2.487811558,98.71660551
4396.343482,2.487811558,98.68566463
4398.831294,2.487811558,98.65470277
4401.319105,2.487811558,98.62372003
4403.806917,2.487811558,98.59271648
4406.294728,2.487811558,98.56169222
4408.78254,2.487811558,98.53064734
4411.270351,2.487811558,98.49958192
4413.758163,2.487811558,98.46849604
4416.245975,2.487811558,98.43738979
4418.733786,2.487811558,98.40626323
4421.221598,2.487811558,98.37511645
4423.709409,2.487811558,98.34394953
4426.197221,2.487811558,98.31276254
4428.685032,2.487811558,98.28155556
4431.172844,2.487811558,98.25032865
4433.660656,2.487811558,98.2190819
4436.148467,2.487811558,98.18781537
4438.636279,2.487811558,98.15652913
4441.12409,2.487811558,98.12522326
4443.611902,2.487811558,98.09389782
4446.099713,2.487811558,98.06255288
4448.587525,2.487811558,98.03118851
4451.075336,2.487811558,97.99980479
4453.563148,2.487811558,97.96840177
4456.05096,2.487811558,97.93697952
4458.538771,2.487811558,97.90553811
4461.026583,2.487811558,97.87407761
4463.514394,2.487811558,97.84259809
4466.002206,2.487811558,97.8110996
4468.490017,2.487811558,97.77958222
4470.977829,2.487811558,97.74804601
4473.46564,2.487811558,97.71649103
4475.953452,2.487811558,97.68491736
4478.441264,2.487811558,97.65332505
4480.929075,2.487811558,97.62171418
4483.416887,2.487811558,97.5900848
4485.904698,2.487811558,97.55843698
4488.39251,2.487811558,97.52677078
4490.880321,2.487811558,97.49508627
4493.368133,2.487811558,97.46338352
4495.855944,2.487811558,97.43166258
4498.343756,2.487811558,97.39992353
4500.831568,2.487811558,97.36816642
4503.319379,2.487811558,97.33639132
4505.807191,2.487811558,97.30459829
4508.295002,2.487811558,97.2727874
4510.782814,2.487811558,97.24095871
4513.270625,2.487811558,97.20911229
4515.758437,2.487811558,97.17724819
4518.246248,2.487811558,97.14536648
4520.73406,2.487811558,97.11346723
4523.221872,2.487811558,97.0815505
4525.709683,2.487811558,97.04961635
4528.197495,2.487811558,97.01766484
4530.685306,2.487811558,96.98569605
4533.173118,2.487811558,96.95371002
4535.660929,2.487811558,96.92170683
4538.148741,2.487811558,96.88968654
4540.636553,2.487811558,96.85764921
4543.124364,2.487811558,96.82559491
4545.612176,2.487811558,96.79352369
4548.099987,2.487811558,96.76143562
4550.587799,2.487811558,96.72933077
4553.07561,2.487811558,96.6972092
4555.563422,2.487811558,96.66507096
4558.051233,2.487811558,96.63291613
4560.539045,2.487811558,96.60074476
4563.026857,2.487811558,96.56855692
4565.514668,2.487811558,96.53635268
4568.00248,2.487811558,96.50413209
4570.490291,2.487811558,96.47189521
4572.978103,2.487811558,96.43964212
4575.465914,2.487811558,96.40737286
4577.953726,2.487811558,96.37508751
4580.441537,2.487811558,96.34278613
4582.929349,2.487811558,96.31046878
4585.417161,2.487811558,96.27813553
4587.904972,2.487811558,96.24578643
4590.392784,2.487811558,96.21342154
4592.880595,2.487811558,96.18104094
4595.368407,2.487811558,96.14864468
4597.856218,2.487811558,96.11623283
4600.34403,2.487811558,96.08380544
4602.831841,2.487811558,96.05136259
4605.319653,2.487811558,96.01890433
4607.807465,2.487811558,95.98643072
4610.295276,2.487811558,95.95394183
4612.783088,2.487811558,95.92143773
4615.270899,2.487811558,95.88891846
4617.758711,2.487811558,95.85638411
4620.246522,2.487811558,95.82383472
4622.734334,2.487811558,95.79127036
4625.222146,2.487811558,95.7586911
4627.709957,2.487811558,95.72609699
4630.197769,2.487811558,95.69348811
4632.68558,2.487811558,95.6608645
4635.173392,2.487811558,95.62822624
4637.661203,2.487811558,95.59557339
4640.149015,2.487811558,95.56290601
4642.636826,2.487811558,95.53022416
4645.124638,2.487811558,95.4975279
4647.61245,2.487811558,95.46481731
4650.100261,2.487811558,95.43209244
4652.588073,2.487811558,95.39935335
4655.075884,2.487811558,95.36660011
4657.563696,2.487811558,95.33383278
4660.051507,2.487811558,95.30105142
4662.539319,2.487811558,95.2682561
4665.02713,2.487811558,95.23544688
4667.514942,2.487811558,95.20262383
4670.002754,2.487811558,95.169787
4672.490565,2.487811558,95.13693646
4674.978377,2.487811558,95.10407227
4677.466188,2.487811558,95.07119451
4679.954,2.487811558,95.03830322
4682.441811,2.487811558,95.00539847
4684.929623,2.487811558,94.97248034
4687.417434,2.487811558,94.93954887
4689.905246,2.487811558,94.90660414
4692.393058,2.487811558,94.87364621
4694.880869,2.487811558,94.84067514
4697.368681,2.487811558,94.807691
4699.856492,2.487811558,94.77469385
4702.344304,2.487811558,94.74168376
4704.832115,2.487811558,94.70866078
4707.319927,2.487811558,94.675625
4709.807738,2.487811558,94.64257646
4712.29555,2.487811558,94.60951524
4714.783362,2.487811558,94.57644139
4717.271173,2.487811558,94.543355
4719.758985,2.487811558,94.51025611
4722.246796,2.487811558,94.4771448
4724.734608,2.487811558,94.44402113
4727.222419,2.487811558,94.41088518
4729.710231,2.487811558,94.37773699
4732.198043,2.487811558,94.34457665
4734.685854,2.487811558,94.31140421
4737.173666,2.487811558,94.27821975
4739.661477,2.487811558,94.24502333
4742.149289,2.487811558,94.21181502
4744.6371,2.487811558,94.17859488
4747.124912,2.487811558,94.14536299
4749.612723,2.487811558,94.11211941
4752.100535,2.487811558,94.0788642
4754.588347,2.487811558,94.04559745
4757.076158,2.487811558,94.01231921
4759.56397,2.487811558,93.97902956
4762.051781,2.487811558,93.94572856
4764.539593,2.487811558,93.91241628
4767.027404,2.487811558,93.87909279
4769.515216,2.487811558,93.84575816
4772.003027,2.487811558,93.81238724
4774.490839,2.487811558,93.77898778
4776.978651,2.487811558,93.74557702
4779.466462,2.487811558,93.71215492
4781.954274,2.487811558,93.67872268
4784.442085,2.487811558,93.64528083
4786.929897,2.487811558,93.61182944
4789.417708,2.487811558,93.57836853
4791.90552,2.487811558,93.5448981
4794.393331,2.487811558,93.51141814
4796.881143,2.487811558,93.47792866
4799.368955,2.487811558,93.44442967
4801.856766,2.487811558,93.41092116
4804.344578,2.487811558,93.37740314
4806.832389,2.487811558,93.34387562
4809.320201,2.487811558,93.31033861
4811.808012,2.487811558,93.27679214
4814.295824,2.487811558,93.24323621
4816.783635,2.487811558,93.20967085
4819.271447,2.487811558,93.17609608
4821.759259,2.487811558,93.14251193
4824.24707,2.487811558,93.10891841
4826.734882,2.487811558,93.07531556
4829.222693,2.487811558,93.04170341
4831.710505,2.487811558,93.00808199
4834.198316,2.487811558,92.97445133
4836.686128,2.487811558,92.94081147
4839.17394,2.487811558,92.90716243
4841.661751,2.487811558,92.87350427
4844.149563,2.487811558,92.83983701
4846.637374,2.487811558,92.80616069
4849.125186,2.487811558,92.77247536
4851.612997,2.487811558,92.73878105
4854.100809,2.487811558,92.7050778
4856.58862,2.487811558,92.67136566
4859.076432,2.487811558,92.63764467
4861.564244,2.487811558,92.60391487
4864.052055,2.487811558,92.57017631
4866.539867,2.487811558,92.53642902
4869.027678,2.487811558,92.50267305
4871.51549,2.487811558,92.46890846
4874.003301,2.487811558,92.43513527
4876.491113,2.487811558,92.40135354
4878.978924,2.487811558,92.36756332
4881.466736,2.487811558,92.33376464
4883.954548,2.487811558,92.29995756
4886.442359,2.487811558,92.26614211
4888.930171,2.487811558,92.23231834
4891.417982,2.487811558,92.19848631
4893.905794,2.487811558,92.16464605
4896.393605,2.487811558,92.1307976
4898.881417,2.487811558,92.09694102
4901.369228,2.487811558,92.06307634
4903.85704,2.487811558,92.02920361
4906.344852,2.487811558,91.99532287
4908.832663,2.487811558,91.96143417
4911.320475,2.487811558,91.92753754
4913.808286,2.487811558,91.89363303
4916.296098,2.487811558,91.85972068
4918.783909,2.487811558,91.82580052
4921.271721,2.487811558,91.7918726
4923.759533,2.487811558,91.75793695
4926.247344,2.487811558,91.7239936
4928.735156,2.487811558,91.6900426
4931.222967,2.487811558,91.65608398
4933.710779,2.487811558,91.62211776
4936.19859,2.487811558,91.58814397
4938.686402,2.487811558,91.55416265
4941.174213,2.487811558,91.52017382
4943.662025,2.487811558,91.48617751
4946.149837,2.487811558,91.45217373
4948.637648,2.487811558,91.4181625
4951.12546,2.487811558,91.38414385
4953.613271,2.487811558,91.35011777
4956.101083,2.487811558,91.31608429
4958.588894,2.487811558,91.2820434
4961.076706,2.487811558,91.2479951
4963.564517,2.487811558,91.2139394
4966.052329,2.487811558,91.17987628
4968.540141,2.487811558,91.14580573
4971.027952,2.487811558,91.11172773
4973.515764,2.487811558,91.07764226
4976.003575,2.487811558,91.04354931
4978.491387,2.487811558,91.00944884
4980.979198,2.487811558,90.97534087
4983.46701,2.487811558,90.94122543
4985.954821,2.487811558,90.90710262
4988.442633,2.487811558,90.87297276
4990.930445,2.487811558,90.83883653
4993.418256,2.487811558,90.80469545
4995.906068,2.487811558,90.77055247
4998.393879,2.487811558,90.7364116
5000.881691,2.487811558,90.70227484
5003.369502,2.487811558,90.66814013
5005.857314,2.487811558,90.63400419
5008.345125,2.487811558,90.59986518
5010.832937,2.487811558,90.56572244
5013.320749,2.487811558,90.5315757
5015.80856,2.487811558,90.49742475
5018.296372,2.487811558,90.46326945
5020.784183,2.487811558,90.4291097
5023.271995,2.487811558,90.39494543
5025.759806,2.487811558,90.3607766
5028.247618,2.487811558,90.32660318
5030.73543,2.487811558,90.29242517
5033.223241,2.487811558,90.25824258
5035.711053,2.487811558,90.22405542
5038.198864,2.487811558,90.18986374
5040.686676,2.487811558,90.15566755
5043.174487,2.487811558,90.12146691
5045.662299,2.487811558,90.08726186
5048.15011,2.487811558,90.05305245
5050.637922,2.487811558,90.01883874
5053.125734,2.487811558,89.98462079
5055.613545,2.487811558,89.95039864
5058.101357,2.487811558,89.91617237
5060.589168,2.487811558,89.88194204
5063.07698,2.487811558,89.8477077
5065.564791,2.487811558,89.81346942
5068.052603,2.487811558,89.77922727
5070.540414,2.487811558,89.74498131
5073.028226,2.487811558,89.71073161
5075.516038,2.487811558,89.67647822
5078.003849,2.487811558,89.64222122
5080.491661,2.487811558,89.60796067
5082.979472,2.487811558,89.57369664
5085.467284,2.487811558,89.53942919
5087.955095,2.487811558,89.50515837
5090.442907,2.487811558,89.47088427
5092.930718,2.487811558,89.43660694
5095.41853,2.487811558,89.40232644
5097.906342,2.487811558,89.36804284
5100.394153,2.487811558,89.3337562
5102.881965,2.487811558,89.29946657
5105.369776,2.487811558,89.26517404
5107.857588,2.487811558,89.23087864
5110.345399,2.487811558,89.19658045
5112.833211,2.487811558,89.16227953
5115.321023,2.487811558,89.12797593
5117.808834,2.487811558,89.09366972
5120.296646,2.487811558,89.05936095
5122.784457,2.487811558,89.02504969
5125.272269,2.487811558,88.99073599
5127.76008,2.487811558,88.9564199
5130.247892,2.487811558,88.9221015
5132.735703,2.487811558,88.88778083
5135.223515,2.487811558,88.85345795
5137.711327,2.487811558,88.81913292
5140.199138,2.487811558,88.7848058
5142.68695,2.487811558,88.75047664
5145.174761,2.487811558,88.71614549
5147.662573,2.487811558,88.68181242
5150.150384,2.487811558,88.64747747
5152.638196,2.487811558,88.61314071
5155.126007,2.487811558,88.57880219
5157.613819,2.487811558,88.54446196
5160.101631,2.487811558,88.51012008
5162.589442,2.487811558,88.47577659
5165.077254,2.487811558,88.44143156
5167.565065,2.487811558,88.40708504
5170.052877,2.487811558,88.37273708
5172.540688,2.487811558,88.33838773
5175.0285,2.487811558,88.30403705
5177.516311,2.487811558,88.26968509
5180.004123,2.487811558,88.2353319
5182.491935,2.487811558,88.20097754
5184.979746,2.487811558,88.16662205
5187.467558,2.487811558,88.13226549
5189.955369,2.487811558,88.09790791
5192.443181,2.487811558,88.06354936
5194.930992,2.487811558,88.0291899
5197.418804,2.487811558,87.99482956
5199.906615,2.487811558,87.96046842
5202.394427,2.487811558,87.92610651
5204.882239,2.487811558,87.89174388
5207.37005,2.487811558,87.8573806
5209.857862,2.487811558,87.8230167
5212.345673,2.487811558,87.78865224
5214.833485,2.487811558,87.75428726
5217.321296,2.487811558,87.71992183
5219.809108,2.487811558,87.68555599
5222.29692,2.487811558,87.65118978
5224.784731,2.487811558,87.61682326
5227.272543,2.487811558,87.58245648
5229.760354,2.487811558,87.54808948
5232.248166,2.487811558,87.51372232
5234.735977,2.487811558,87.47935505
5237.223789,2.487811558,87.44498771
5239.7116,2.487811558,87.41062035
5242.199412,2.487811558,87.37625302
5244.687224,2.487811558,87.34188578
5247.175035,2.487811558,87.30751867
5249.662847,2.487811558,87.27315173
5252.150658,2.487811558,87.23878502
5254.63847,2.487811558,87.20441858
5257.126281,2.487811558,87.17005247
5259.614093,2.487811558,87.13568673
5262.101904,2.487811558,87.10132141
5264.589716,2.487811558,87.06695655
5267.077528,2.487811558,87.03259221
5269.565339,2.487811558,86.99822843
5272.053151,2.487811558,86.96386527
5274.540962,2.487811558,86.92950275
5277.028774,2.487811558,86.89514095
5279.516585,2.487811558,86.8607799
5282.004397,2.487811558,86.82641964
5284.492208,2.487811558,86.79206024
5286.98002,2.487811558,86.75770173
5289.467832,2.487811558,86.72334416
5291.955643,2.487811558,86.68898757
5294.443455,2.487811558,86.65463202
5296.931266,2.487811558,86.62027756
5299.419078,2.487811558,86.58592422
5301.906889,2.487811558,86.55157206
5304.394701,2.487811558,86.51722112
5306.882513,2.487811558,86.48287144
5309.370324,2.487811558,86.44852308
5311.858136,2.487811558,86.41417609
5314.345947,2.487811558,86.37983049
5316.833759,2.487811558,86.34548636
5319.32157,2.487811558,86.31114372
5321.809382,2.487811558,86.27680262
5324.297193,2.487811558,86.24246312
5326.785005,2.487811558,86.20812525
5329.272817,2.487811558,86.17378907
5331.760628,2.487811558,86.13945462
5334.24844,2.487811558,86.10512194
5336.736251,2.487811558,86.07079108
5339.224063,2.487811558,86.03646209
5341.711874,2.487811558,86.002135
5344.199686,2.487811558,85.96780988
5346.687497,2.487811558,85.93348676
5349.175309,2.487811558,85.89916568
5351.663121,2.487811558,85.8648467
5354.150932,2.487811558,85.83052986
5356.638744,2.487811558,85.7962152
5359.126555,2.487811558,85.76190277
5361.614367,2.487811558,85.72759261
5364.102178,2.487811558,85.69328478
5366.58999,2.487811558,85.65897931
5369.077801,2.487811558,85.62467625
5371.565613,2.487811558,85.59037564
5374.053425,2.487811558,85.55607754
5376.541236,2.487811558,85.52178198
5379.029048,2.487811558,85.48748901
5381.516859,2.487811558,85.45319867
5384.004671,2.487811558,85.41891102
5386.492482,2.487811558,85.38462609
5388.980294,2.487811558,85.35034394
5391.468105,2.487811558,85.3160646
5393.955917,2.487811558,85.28178812
5396.443729,2.487811558,85.24751455
5398.93154,2.487811558,85.21324393
5401.419352,2.487811558,85.17897631
5403.907163,2.487811558,85.14471173
5406.394975,2.487811558,85.11045024
5408.882786,2.487811558,85.07619188
5411.370598,2.487811558,85.0419367
5413.85841,2.487811558,85.00768474
5416.346221,2.487811558,84.97343605
5418.834033,2.487811558,84.93919068
5421.321844,2.487811558,84.90494867
5423.809656,2.487811558,84.87071006
5426.297467,2.487811558,84.8364749
5428.785279,2.487811558,84.80224325
5431.27309,2.487811558,84.76801513
5433.760902,2.487811558,84.73379061
5436.248714,2.487811558,84.69956971
5438.736525,2.487811558,84.6653525
5441.224337,2.487811558,84.63113902
5443.712148,2.487811558,84.59692931
5446.19996,2.487811558,84.56272342
5448.687771,2.487811558,84.5285214
5451.175583,2.487811558,84.49432329
5453.663394,2.487811558,84.46012913
5456.151206,2.487811558,84.42593899
5458.639018,2.487811558,84.39175289
5461.126829,2.487811558,84.3575709
5463.614641,2.487811558,84.32339304
5466.102452,2.487811558,84.28921939
5468.590264,2.487811558,84.25504997
5471.078075,2.487811558,84.22088484
5473.565887,2.487811558,84.18672404
5476.053698,2.487811558,84.15256762
5478.54151,2.487811558,84.11841563
5481.029322,2.487811558,84.08426812
5483.517133,2.487811558,84.05009125
5486.004945,2.487811558,84.01590599
5488.492756,2.487811558,83.98180136
5490.980568,2.487811558,83.94766456
5493.468379,2.487811558,83.91354222
5495.956191,2.487811558,83.87945969
5498.444003,2.487811558,83.84536791
5500.931814,2.487811558,83.81128307
5503.419626,2.487811558,83.77723689
5505.907437,2.487811558,83.74317117
5508.395249,2.487811558,83.70911263
5510.88306,2.487811558,83.67509332
5513.370872,2.487811558,83.64104856
5515.858683,2.487811558,83.60701124
5518.346495,2.487811558,83.5730138
5520.834307,2.487811558,83.53897548
5523.322118,2.487811558,83.5049626
5525.80993,2.487811558,83.47098875
5528.297741,2.487811558,83.4368805
5530.785553,2.487811558,83.40296106
5533.273364,2.487811558,83.36897537
5535.761176,2.487811558,83.33499513
5538.248987,2.487811558,83.30098416
5540.736799,2.487811558,83.26703028
5543.224611,2.487811558,83.23306417
5545.712422,2.487811558,83.19880867
5548.200234,2.487811558,83.16492542
5550.688045,2.487811558,83.13098265
5553.175857,2.487811558,83.09674746
5555.663668,2.487811558,83.06333487
5558.15148,2.487811558,83.02923874
5560.639291,2.487811558,82.99524734
5563.127103,2.487811558,82.96133545
5565.614915,2.487811558,82.92734456
5568.102726,2.487811558,82.89336755
5570.590538,2.487811558,82.85946718
5573.078349,2.487811558,82.82557006
5575.566161,2.487811558,82.79157911
5578.053972,2.487811558,82.75766413
5580.541784,2.487811558,82.72371459
5583.029595,2.487811558,82.68985488
5585.517407,2.487811558,82.65601192
5588.005219,2.487811558,82.62188779
5590.49303,2.487811558,82.5880609
5592.980842,2.487811558,82.55416673
5595.468653,2.487811558,82.52031094
5597.956465,2.487811558,82.48649706
5600.444276,2.487811558,82.45262718
5602.932088,2.487811558,82.41884684
5605.4199,2.487811558,82.38497434
5607.907711,2.487811558,82.35102229
5610.395523,2.487811558,82.3172988
5612.883334,2.487811558,82.28313376
5615.371146,2.487811558,82.24910444
5617.858957,2.487811558,82.21508207
5620.346769,2.487811558,82.18109408
5622.83458,2.487811558,82.14710501
5625.322392,2.487811558,82.11311247
5627.810204,2.487811558,82.07913607
5630.298015,2.487811558,82.04515896
5632.785827,2.487811558,82.01118835
5635.273638,2.487811558,81.97722581
5637.76145,2.487811558,81.94326804
5640.249261,2.487811558,81.90931785
5642.737073,2.487811558,81.87537503
5645.224884,2.487811558,81.84143932
5647.712696,2.487811558,81.80751165
5650.200508,2.487811558,81.77359193
5652.688319,2.487811558,81.73968037
5655.176131,2.487811558,81.7057773
5657.663942,2.487811558,81.67188278
5660.151754,2.487811558,81.63799701
5662.639565,2.487811558,81.60412013
5665.127377,2.487811558,81.57025224
5667.615188,2.487811558,81.53639347
5670.103,2.487811558,81.50254392
5672.590812,2.487811558,81.46870367
5675.078623,2.487811558,81.4348728
5677.566435,2.487811558,81.40105137
5680.054246,2.487811558,81.36723947
5682.542058,2.487811558,81.33343713
5685.029869,2.487811558,81.2996444
5687.517681,2.487811558,81.26586134
5690.005493,2.487811558,81.23208798
5692.493304,2.487811558,81.19832435
5694.981116,2.487811558,81.16457048
5697.468927,2.487811558,81.13082641
5699.956739,2.487811558,81.09709215
5702.44455,2.487811558,81.06336772
5704.932362,2.487811558,81.02965315
5707.420173,2.487811558,80.99594845
5709.907985,2.487811558,80.96225364
5712.395797,2.487811558,80.92856873
5714.883608,2.487811558,80.89489374
5717.37142,2.487811558,80.86122867
5719.859231,2.487811558,80.82757353
5722.347043,2.487811558,80.79392834
5724.834854,2.487811558,80.7602931
5727.322666,2.487811558,80.72666783
5729.810477,2.487811558,80.69305253
5732.298289,2.487811558,80.6594472
5734.786101,2.487811558,80.62585187
5737.273912,2.487811558,80.59226653
5739.761724,2.487811558,80.5586912
5742.249535,2.487811558,80.52512587
5744.737347,2.487811558,80.49157057
5747.225158,2.487811558,80.45802529
5749.71297,2.487811558,80.42449006
5752.200781,2.487811558,80.39096486
5754.688593,2.487811558,80.35744973
5757.176405,2.487811558,80.32394465
5759.664216,2.487811558,80.29044966
5762.152028,2.487811558,80.25696474
5764.639839,2.487811558,80.22348992
5767.127651,2.487811558,80.19002521
5769.615462,2.487811558,80.15657062
5772.103274,2.487811558,80.12312615
5774.591085,2.487811558,80.08969183
5777.078897,2.487811558,80.05626766
5779.566709,2.487811558,80.02285366
5782.05452,2.487811558,79.98944983
5784.542332,2.487811558,79.95605621
5787.030143,2.487811558,79.92267279
5789.517955,2.487811558,79.88929959
5792.005766,2.487811558,79.85593664
5794.493578,2.487811558,79.82258393
5796.98139,2.487811558,79.7892415
5799.469201,2.487811558,79.75590935
5801.957013,2.487811558,79.72258751
5804.444824,2.487811558,79.68927599
5806.932636,2.487811558,79.6559748
5809.420447,2.487811558,79.62268397
5811.908259,2.487811558,79.58940351
5814.39607,2.487811558,79.55613344
