%       "time"           "x"            "y"           "z"      "uindex"    "i"  "j"  "k"          "head"           "temp"           "pres"    "satn"           "epot"             "vx"             "vy"             "vz"          "bhpr"            "kz" 
%
  0.255000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483857E+04   0.85257126E+02   0.11723183E+02   0.00000000E+00   0.00000000E+00   0.42001530E-06  -0.30985911E-07   0.76944007E-08   0.11509745E+02   0.58500000E-13
%
  0.257500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483840E+04   0.85254902E+02   0.11723185E+02   0.00000000E+00   0.00000000E+00   0.41968015E-06  -0.30960382E-07   0.77251452E-08   0.11509742E+02   0.58500000E-13
%
  0.260000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483824E+04   0.85252666E+02   0.11723187E+02   0.00000000E+00   0.00000000E+00   0.41933389E-06  -0.30934601E-07   0.77559561E-08   0.11509738E+02   0.58500000E-13
%
  0.262500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483808E+04   0.85250416E+02   0.11723189E+02   0.00000000E+00   0.00000000E+00   0.41897670E-06  -0.30908621E-07   0.77868326E-08   0.11509734E+02   0.58500000E-13
%
  0.265000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483791E+04   0.85248154E+02   0.11723191E+02   0.00000000E+00   0.00000000E+00   0.41860877E-06  -0.30882383E-07   0.78177749E-08   0.11509731E+02   0.58500000E-13
%
  0.267500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483775E+04   0.85245878E+02   0.11723193E+02   0.00000000E+00   0.00000000E+00   0.41823034E-06  -0.30855975E-07   0.78487817E-08   0.11509727E+02   0.58500000E-13
%
  0.270000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483758E+04   0.85243591E+02   0.11723195E+02   0.00000000E+00   0.00000000E+00   0.41784161E-06  -0.30829373E-07   0.78798511E-08   0.11509723E+02   0.58500000E-13
%
  0.272500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483741E+04   0.85241291E+02   0.11723197E+02   0.00000000E+00   0.00000000E+00   0.41744272E-06  -0.30802564E-07   0.79109832E-08   0.11509719E+02   0.58500000E-13
%
  0.275000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483724E+04   0.85238980E+02   0.11723200E+02   0.00000000E+00   0.00000000E+00   0.41703383E-06  -0.30775566E-07   0.79421762E-08   0.11509716E+02   0.58500000E-13
%
  0.277500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483708E+04   0.85236656E+02   0.11723202E+02   0.00000000E+00   0.00000000E+00   0.41661519E-06  -0.30748432E-07   0.79734318E-08   0.11509712E+02   0.58500000E-13
%
  0.280000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483691E+04   0.85234321E+02   0.11723204E+02   0.00000000E+00   0.00000000E+00   0.41618691E-06  -0.30721141E-07   0.80047491E-08   0.11509708E+02   0.58500000E-13
%
  0.282500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483674E+04   0.85231975E+02   0.11723206E+02   0.00000000E+00   0.00000000E+00   0.41574917E-06  -0.30693730E-07   0.80361277E-08   0.11509704E+02   0.58500000E-13
%
  0.285000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483657E+04   0.85229617E+02   0.11723208E+02   0.00000000E+00   0.00000000E+00   0.41530208E-06  -0.30666266E-07   0.80675693E-08   0.11509701E+02   0.58500000E-13
%
  0.287500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483639E+04   0.85227248E+02   0.11723211E+02   0.00000000E+00   0.00000000E+00   0.41484579E-06  -0.30638593E-07   0.80990699E-08   0.11509697E+02   0.58500000E-13
%
  0.290000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483622E+04   0.85224868E+02   0.11723213E+02   0.00000000E+00   0.00000000E+00   0.41438045E-06  -0.30610773E-07   0.81306308E-08   0.11509693E+02   0.58500000E-13
%
  0.292500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483605E+04   0.85222477E+02   0.11723215E+02   0.00000000E+00   0.00000000E+00   0.41390614E-06  -0.30582884E-07   0.81622501E-08   0.11509690E+02   0.58500000E-13
%
  0.295000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483588E+04   0.85220075E+02   0.11723217E+02   0.00000000E+00   0.00000000E+00   0.41342299E-06  -0.30554891E-07   0.81939274E-08   0.11509686E+02   0.58500000E-13
%
  0.297500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483570E+04   0.85217662E+02   0.11723220E+02   0.00000000E+00   0.00000000E+00   0.41293111E-06  -0.30526821E-07   0.82256620E-08   0.11509682E+02   0.58500000E-13
%
  0.300000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483553E+04   0.85215238E+02   0.11723222E+02   0.00000000E+00   0.00000000E+00   0.41243061E-06  -0.30498678E-07   0.82574539E-08   0.11509678E+02   0.58500000E-13
%
  0.302500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483535E+04   0.85212804E+02   0.11723225E+02   0.00000000E+00   0.00000000E+00   0.41192156E-06  -0.30470439E-07   0.82893022E-08   0.11509675E+02   0.58500000E-13
%
  0.305000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483518E+04   0.85210358E+02   0.11723227E+02   0.00000000E+00   0.00000000E+00   0.41140406E-06  -0.30442160E-07   0.83212025E-08   0.11509671E+02   0.58500000E-13
%
  0.307500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483500E+04   0.85207902E+02   0.11723229E+02   0.00000000E+00   0.00000000E+00   0.41087814E-06  -0.30413841E-07   0.83531620E-08   0.11509667E+02   0.58500000E-13
%
  0.310000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483483E+04   0.85205435E+02   0.11723232E+02   0.00000000E+00   0.00000000E+00   0.41034399E-06  -0.30385425E-07   0.83851771E-08   0.11509663E+02   0.58500000E-13
%
  0.312500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483465E+04   0.85202958E+02   0.11723234E+02   0.00000000E+00   0.00000000E+00   0.40980144E-06  -0.30356969E-07   0.84172476E-08   0.11509659E+02   0.58500000E-13
%
  0.315000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483447E+04   0.85200469E+02   0.11723237E+02   0.00000000E+00   0.00000000E+00   0.40925073E-06  -0.30328533E-07   0.84493737E-08   0.11509656E+02   0.58500000E-13
%
  0.317500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483429E+04   0.85197969E+02   0.11723239E+02   0.00000000E+00   0.00000000E+00   0.40869184E-06  -0.30300025E-07   0.84815544E-08   0.11509652E+02   0.58500000E-13
%
  0.320000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483411E+04   0.85195458E+02   0.11723242E+02   0.00000000E+00   0.00000000E+00   0.40812480E-06  -0.30271395E-07   0.85137897E-08   0.11509648E+02   0.58500000E-13
%
  0.322500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483393E+04   0.85192936E+02   0.11723244E+02   0.00000000E+00   0.00000000E+00   0.40754959E-06  -0.30242795E-07   0.85460785E-08   0.11509644E+02   0.58500000E-13
%
  0.325000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483375E+04   0.85190403E+02   0.11723247E+02   0.00000000E+00   0.00000000E+00   0.40696626E-06  -0.30214288E-07   0.85784224E-08   0.11509640E+02   0.58500000E-13
%
  0.327500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483357E+04   0.85187858E+02   0.11723250E+02   0.00000000E+00   0.00000000E+00   0.40637481E-06  -0.30185873E-07   0.86108195E-08   0.11509637E+02   0.58500000E-13
%
  0.330000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483339E+04   0.85185301E+02   0.11723252E+02   0.00000000E+00   0.00000000E+00   0.40577529E-06  -0.30157187E-07   0.86432702E-08   0.11509633E+02   0.58500000E-13
%
  0.332500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483320E+04   0.85182733E+02   0.11723255E+02   0.00000000E+00   0.00000000E+00   0.40516756E-06  -0.30128503E-07   0.86757764E-08   0.11509629E+02   0.58500000E-13
%
  0.335000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483302E+04   0.85180152E+02   0.11723258E+02   0.00000000E+00   0.00000000E+00   0.40455166E-06  -0.30099873E-07   0.87083345E-08   0.11509625E+02   0.58500000E-13
%
  0.337500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483283E+04   0.85177559E+02   0.11723260E+02   0.00000000E+00   0.00000000E+00   0.40392753E-06  -0.30071265E-07   0.87409463E-08   0.11509621E+02   0.58500000E-13
%
  0.340000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483265E+04   0.85174954E+02   0.11723263E+02   0.00000000E+00   0.00000000E+00   0.40329511E-06  -0.30042672E-07   0.87736123E-08   0.11509617E+02   0.58500000E-13
%
  0.342500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483246E+04   0.85172335E+02   0.11723266E+02   0.00000000E+00   0.00000000E+00   0.40265441E-06  -0.30014047E-07   0.88063321E-08   0.11509613E+02   0.58500000E-13
%
  0.345000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483227E+04   0.85169704E+02   0.11723268E+02   0.00000000E+00   0.00000000E+00   0.40200538E-06  -0.29985480E-07   0.88391045E-08   0.11509610E+02   0.58500000E-13
%
  0.347500000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483209E+04   0.85167059E+02   0.11723271E+02   0.00000000E+00   0.00000000E+00   0.40134780E-06  -0.29956912E-07   0.88719308E-08   0.11509606E+02   0.58500000E-13
%
  0.350000000E+02  0.240250E+04   0.142500E+04   0.725000E+03         2    65    30    15  0.19483190E+04   0.85164400E+02   0.11723274E+02   0.00000000E+00   0.00000000E+00   0.40068174E-06  -0.29928312E-07   0.89048098E-08   0.11509602E+02   0.58500000E-13
